ReturnID,OrderID,ProductID,ReturnDate,ReturnQty,ReturnReason,RefundAmount
3334,92733,258,2023-07-23,2,Wrong Item,4842.98
3335,92752,342,2024-11-19,2,Size Issue,3973.82
3336,92763,105,2023-08-15,1,Late Delivery,996.51
3337,92786,218,2023-08-03,1,Size Issue,1072.27
3338,92827,442,2024-10-08,2,Customer Changed Mind,5389.59
3339,92864,139,2024-04-30,2,Defective,8156.65
3340,92882,407,2026-05-27,1,Wrong Item,3767.07
3341,92887,158,2023-08-18,2,Customer Changed Mind,383.71
3342,92951,481,2025-12-21,2,Customer Changed Mind,5248.44
3343,92958,107,2023-08-07,1,Wrong Item,3836.16
3344,93046,288,2023-11-21,1,Customer Changed Mind,6388.82
3345,93096,153,2026-04-03,2,Late Delivery,8581.94
3346,93157,234,2025-08-06,1,Wrong Item,4408.42
3347,93190,348,2025-05-20,1,Defective,2495.97
3348,93191,368,2023-09-08,2,Damaged,3851.77
3349,93195,240,2025-06-12,2,Customer Changed Mind,10187.94
3350,93370,57,2025-12-14,1,Customer Changed Mind,10143.02
3351,93441,51,2026-07-23,2,Wrong Item,6993.7
3352,93445,203,2024-12-24,1,Damaged,5320.47
3353,93478,184,2026-01-17,2,Size Issue,2973.36
3354,93489,244,2024-03-18,1,Damaged,3430.01
3355,93503,109,2025-10-25,1,Wrong Item,7727.69
3356,93513,399,2023-08-21,1,Late Delivery,7465.89
3357,93532,318,2024-07-12,1,Late Delivery,9010.36
3358,93538,480,2025-10-05,2,Late Delivery,837.93
3359,93544,469,2025-09-22,2,Late Delivery,10499.76
3360,93575,447,2024-05-27,2,Wrong Item,10917.49
3361,93667,261,2023-02-06,1,Size Issue,7748.98
3362,93676,399,2023-05-26,1,Size Issue,8414.18
3363,93706,129,2026-04-20,2,Late Delivery,2772.62
3364,93712,68,2023-06-30,2,Customer Changed Mind,11152.98
3365,93765,336,2026-03-09,1,Size Issue,11846.78
3366,93830,438,2026-06-04,1,Late Delivery,7796.48
3367,93846,190,2025-01-14,1,Damaged,2883.74
3368,93850,71,2025-11-24,1,Late Delivery,528.72
3369,93875,342,2023-04-26,1,Wrong Item,11874.29
3370,93878,50,2023-11-18,2,Late Delivery,9705.53
3371,93906,334,2024-11-17,1,Late Delivery,10570.92
3372,93937,379,2025-05-05,1,Wrong Item,9022.67
3373,93945,164,2024-10-13,1,Defective,11841.88
3374,93947,148,2024-03-14,2,Late Delivery,11030.17
3375,93961,391,2024-12-13,2,Defective,2367.64
3376,94030,43,2023-12-20,1,Wrong Item,3649.12
3377,94054,443,2024-11-09,1,Late Delivery,4001.7
3378,94069,318,2026-08-20,1,Customer Changed Mind,5997.5
3379,94167,359,2023-11-05,1,Customer Changed Mind,10006.25
3380,94176,17,2025-11-11,2,Customer Changed Mind,11794.65
3381,94205,77,2023-11-22,1,Customer Changed Mind,1917.39
3382,94219,309,2025-06-17,2,Wrong Item,2121.25
3383,94243,230,2024-02-01,1,Damaged,10518.14
3384,94266,407,2025-07-23,1,Late Delivery,8009.74
3385,94337,73,2023-07-20,1,Damaged,1231.03
3386,94358,215,2025-12-04,2,Defective,8233.69
3387,94408,48,2024-06-01,1,Customer Changed Mind,2686.22
3388,94450,449,2023-05-06,1,Wrong Item,5249.41
3389,94471,36,2024-06-17,2,Size Issue,8892.47
3390,94503,391,2024-02-19,1,Size Issue,1203.94
3391,94509,40,2025-12-07,1,Late Delivery,8837.21
3392,94532,110,2023-11-09,2,Wrong Item,7776.0
3393,94545,343,2026-03-19,2,Size Issue,2916.84
3394,94599,402,2026-03-21,2,Defective,5086.36
3395,94628,276,2026-05-23,2,Defective,5193.92
3396,94650,203,2024-05-24,2,Size Issue,3772.07
3397,94658,244,2025-08-23,2,Defective,8533.49
3398,94684,452,2023-05-06,1,Wrong Item,11388.76
3399,94722,388,2023-07-06,2,Late Delivery,4897.01
3400,94725,224,2026-05-04,1,Defective,9156.4
3401,94753,345,2025-06-08,2,Defective,10842.44
3402,94776,414,2023-09-18,2,Late Delivery,7730.24
3403,94788,166,2023-05-11,2,Customer Changed Mind,2258.18
3404,94807,159,2026-08-03,1,Late Delivery,8654.02
3405,94835,202,2024-12-16,2,Damaged,4044.43
3406,94900,235,2023-06-29,1,Customer Changed Mind,6294.55
3407,94931,353,2023-12-02,1,Customer Changed Mind,5874.08
3408,94969,401,2025-11-02,2,Damaged,6936.74
3409,94997,228,2026-04-25,1,Wrong Item,1294.43
3410,95050,10,2023-08-11,2,Wrong Item,8732.48
3411,95052,231,2024-12-22,2,Defective,8983.19
3412,95075,186,2023-12-01,2,Customer Changed Mind,5621.11
3413,95103,6,2023-07-07,2,Damaged,3764.85
3414,95105,379,2023-06-18,1,Defective,3753.93
3415,95117,112,2024-02-06,1,Customer Changed Mind,6749.42
3416,95119,302,2024-02-15,1,Size Issue,6997.29
3417,95132,412,2025-02-06,2,Damaged,519.37
3418,95243,335,2025-04-06,2,Damaged,6495.76
3419,95259,363,2025-10-02,2,Defective,2084.53
3420,95266,243,2024-12-29,1,Size Issue,11356.05
3421,95333,447,2024-01-18,2,Size Issue,8914.34
3422,95360,365,2023-10-14,2,Defective,5422.75
3423,95421,365,2025-01-18,2,Damaged,862.69
3424,95451,138,2026-04-29,1,Wrong Item,2052.74
3425,95481,422,2024-12-04,2,Defective,6496.07
3426,95577,45,2023-10-16,1,Wrong Item,9219.44
3427,95588,247,2023-03-23,1,Size Issue,6009.62
3428,95611,348,2026-02-13,2,Wrong Item,1700.41
3429,95618,217,2025-04-02,1,Size Issue,6092.19
3430,95706,466,2023-06-09,2,Customer Changed Mind,1356.5
3431,95764,411,2025-02-24,2,Late Delivery,4562.13
3432,95773,495,2024-06-04,1,Damaged,6595.37
3433,95790,7,2025-01-13,1,Late Delivery,4867.79
3434,95805,477,2024-06-01,1,Customer Changed Mind,3793.77
3435,95811,90,2023-02-20,1,Defective,875.64
3436,95846,13,2024-04-07,2,Damaged,4570.77
3437,95854,272,2024-07-19,2,Damaged,9105.38
3438,95872,38,2023-10-24,2,Customer Changed Mind,7942.77
3439,95967,53,2023-06-14,1,Size Issue,9948.63
3440,95972,43,2025-01-12,1,Size Issue,9734.04
3441,95996,240,2025-06-08,1,Defective,2299.83
3442,95997,77,2023-03-02,1,Late Delivery,9357.03
3443,96022,472,2024-06-29,2,Damaged,9207.86
3444,96045,424,2024-04-16,1,Customer Changed Mind,8082.51
3445,96178,388,2023-03-25,2,Damaged,1679.72
3446,96193,137,2023-06-24,2,Defective,7427.81
3447,96203,466,2026-04-06,2,Late Delivery,7612.28
3448,96244,66,2025-08-24,1,Customer Changed Mind,11105.3
3449,96247,472,2025-12-23,1,Damaged,3158.04
3450,96291,481,2025-10-19,1,Customer Changed Mind,2694.17
3451,96320,487,2024-11-15,1,Customer Changed Mind,8748.47
3452,96336,237,2024-09-06,2,Defective,10852.66
3453,96349,236,2023-06-01,2,Defective,4018.63
3454,96381,43,2025-07-16,2,Damaged,4908.57
3455,96403,345,2025-03-22,2,Wrong Item,10960.41
3456,96442,317,2023-03-09,1,Wrong Item,9649.74
3457,96446,453,2023-05-30,2,Defective,5145.28
3458,96470,302,2024-06-09,1,Customer Changed Mind,3267.23
3459,96473,292,2026-04-23,1,Late Delivery,7318.95
3460,96540,478,2023-04-03,2,Late Delivery,6937.51
3461,96585,449,2024-06-22,1,Customer Changed Mind,8228.54
3462,96626,109,2023-10-27,2,Customer Changed Mind,6273.88
3463,96654,11,2025-11-24,2,Wrong Item,10120.32
3464,96671,465,2024-06-10,2,Wrong Item,10011.98
3465,96710,233,2025-05-13,1,Size Issue,3337.46
3466,96727,280,2025-07-05,2,Late Delivery,8149.42
3467,96728,112,2025-02-13,1,Size Issue,2528.6
3468,96732,347,2024-06-12,1,Damaged,9654.89
3469,96777,257,2025-01-08,1,Damaged,1506.44
3470,96788,64,2026-03-11,1,Size Issue,9911.72
3471,96798,490,2025-09-16,1,Late Delivery,9022.2
3472,96825,190,2023-06-25,1,Defective,1661.55
3473,96843,439,2024-04-21,1,Wrong Item,1703.19
3474,96879,27,2025-02-16,1,Wrong Item,1849.62
3475,96901,227,2023-12-17,1,Defective,4809.26
3476,96915,33,2023-07-14,2,Defective,2415.46
3477,96953,459,2025-07-11,2,Late Delivery,858.94
3478,96960,411,2025-07-15,2,Size Issue,8324.35
3479,96965,285,2024-09-01,1,Defective,7644.18
3480,96971,190,2025-04-14,2,Size Issue,5024.96
3481,97029,276,2023-06-10,2,Wrong Item,8817.15
3482,97031,438,2026-04-03,1,Wrong Item,7518.81
3483,97072,170,2025-01-09,2,Defective,9599.82
3484,97085,17,2024-01-10,2,Defective,999.5
3485,97106,104,2023-07-18,2,Late Delivery,1963.07
3486,97111,213,2025-10-09,1,Damaged,968.14
3487,97118,59,2023-06-27,1,Size Issue,8715.6
3488,97213,367,2024-10-06,1,Damaged,7601.13
3489,97215,13,2024-08-23,2,Customer Changed Mind,401.21
3490,97250,279,2024-10-10,2,Size Issue,3326.42
3491,97254,425,2024-12-18,1,Size Issue,1552.37
3492,97276,5,2023-02-03,1,Customer Changed Mind,4439.76
3493,97284,164,2023-01-19,2,Damaged,2977.24
3494,97298,423,2023-07-21,2,Damaged,318.94
3495,97345,135,2025-09-01,2,Wrong Item,3109.42
3496,97364,47,2024-08-26,2,Size Issue,4202.29
3497,97422,301,2024-11-13,1,Customer Changed Mind,4653.98
3498,97427,163,2025-09-29,1,Customer Changed Mind,8037.37
3499,97437,369,2025-09-02,1,Wrong Item,8785.57
3500,97442,232,2026-03-03,2,Wrong Item,1597.8
3501,97469,407,2023-06-12,1,Customer Changed Mind,6945.42
3502,97543,430,2025-07-05,2,Damaged,4433.94
3503,97567,292,2023-11-21,2,Late Delivery,9810.75
3504,97585,30,2026-08-22,1,Defective,4756.58
3505,97639,172,2025-02-21,2,Late Delivery,11551.07
3506,97642,387,2023-11-14,2,Defective,2621.83
3507,97657,401,2024-09-03,1,Customer Changed Mind,9936.32
3508,97663,45,2024-08-01,1,Size Issue,6625.86
3509,97677,254,2023-09-29,1,Customer Changed Mind,3867.08
3510,97688,78,2025-01-18,1,Wrong Item,7897.51
3511,97744,459,2024-12-04,2,Wrong Item,3289.31
3512,97786,173,2023-09-14,1,Defective,2856.66
3513,97799,272,2023-07-26,1,Customer Changed Mind,5050.03
3514,97814,334,2023-02-14,1,Late Delivery,10371.38
3515,97820,181,2023-10-18,1,Size Issue,5553.43
3516,97831,111,2025-04-11,2,Customer Changed Mind,3899.36
3517,97847,71,2023-04-08,2,Defective,7132.47
3518,97872,322,2023-07-22,1,Defective,8612.66
3519,97910,370,2025-08-15,2,Defective,8588.13
3520,98033,220,2024-12-18,2,Customer Changed Mind,878.69
3521,98038,289,2025-06-01,2,Late Delivery,3482.4
3522,98088,89,2026-07-25,1,Customer Changed Mind,6109.37
3523,98090,453,2026-04-05,2,Customer Changed Mind,1792.51
3524,98107,53,2025-04-01,2,Damaged,1043.31
3525,98122,32,2023-05-13,2,Defective,4272.22
3526,98223,225,2023-03-13,2,Defective,11960.54
3527,98284,444,2026-05-03,1,Late Delivery,11662.02
3528,98288,294,2023-03-08,2,Defective,8723.42
3529,98334,157,2025-04-18,2,Late Delivery,6593.41
3530,98361,378,2023-09-19,1,Size Issue,5022.2
3531,98403,203,2023-03-24,2,Defective,7103.69
3532,98407,453,2024-01-19,1,Wrong Item,6256.77
3533,98456,449,2024-06-09,1,Wrong Item,10823.59
3534,98465,341,2024-09-24,1,Late Delivery,732.44
3535,98467,77,2025-06-26,1,Customer Changed Mind,6823.94
3536,98638,90,2023-11-03,1,Late Delivery,3424.11
3537,98677,160,2025-02-08,1,Late Delivery,1741.31
3538,98683,390,2026-07-12,1,Wrong Item,732.28
3539,98692,308,2026-04-14,2,Customer Changed Mind,11440.54
3540,98899,103,2025-11-05,1,Damaged,4326.44
3541,98998,135,2026-02-11,2,Late Delivery,5417.82
3542,99020,306,2025-07-26,2,Defective,8790.13
3543,99101,234,2026-08-27,1,Customer Changed Mind,8447.97
3544,99117,71,2026-03-12,2,Damaged,9744.46
3545,99197,78,2026-05-11,1,Wrong Item,3754.86
3546,99284,146,2023-06-01,2,Wrong Item,4128.24
3547,99286,312,2025-03-08,1,Wrong Item,3455.99
3548,99294,250,2026-02-01,1,Wrong Item,6864.64
3549,99310,5,2025-04-01,2,Late Delivery,11848.0
3550,99332,9,2024-02-05,2,Defective,5772.9
3551,99345,496,2023-05-08,2,Customer Changed Mind,2171.22
3552,99378,372,2024-04-27,2,Customer Changed Mind,11979.42
3553,99389,196,2023-06-26,2,Size Issue,7315.48
3554,99407,249,2025-07-23,2,Damaged,2235.24
3555,99448,23,2026-05-18,2,Late Delivery,10706.38
3556,99466,371,2024-06-05,1,Defective,2852.89
3557,99502,21,2025-03-09,2,Size Issue,9848.59
3558,99509,221,2024-08-30,1,Wrong Item,2859.15
3559,99549,467,2024-04-23,2,Damaged,1821.86
3560,99556,226,2025-08-19,1,Wrong Item,10572.33
3561,99576,111,2023-05-24,1,Defective,2694.84
3562,99585,2,2024-11-30,1,Customer Changed Mind,4540.62
3563,99611,87,2023-01-27,2,Wrong Item,1291.38
3564,99620,239,2023-05-20,2,Size Issue,444.7
3565,99661,430,2025-07-23,2,Defective,5927.47
3566,99725,367,2025-02-24,1,Customer Changed Mind,653.49
3567,99749,349,2024-05-14,1,Defective,7056.0
3568,99764,422,2023-08-03,1,Damaged,7191.76
3569,99785,483,2023-12-20,1,Size Issue,8041.62
3570,99853,415,2023-08-09,2,Customer Changed Mind,4285.38
3571,99875,97,2023-05-11,2,Damaged,1195.33
3572,99877,311,2023-12-14,1,Customer Changed Mind,7895.86
3573,99906,261,2024-02-19,1,Late Delivery,4666.6
3574,99918,116,2025-03-11,1,Late Delivery,3466.13
3575,99919,197,2023-10-17,1,Size Issue,6844.12
3576,100008,38,2024-03-19,1,Wrong Item,4098.1
3577,100020,299,2023-12-08,1,Damaged,7148.14
3578,100072,222,2023-12-31,2,Customer Changed Mind,7982.55
3579,100074,18,2025-01-16,2,Late Delivery,4226.79
3580,100102,425,2025-12-21,1,Late Delivery,5094.87
3581,100118,86,2026-03-12,2,Damaged,4499.1
3582,100119,451,2024-01-23,2,Wrong Item,11597.66
3583,100150,460,2025-09-14,1,Wrong Item,3404.37
3584,100152,432,2025-04-07,1,Late Delivery,10712.65
3585,100155,184,2023-03-03,1,Wrong Item,9302.56
3586,100159,127,2025-08-01,2,Size Issue,8739.79
3587,100179,401,2024-06-12,1,Size Issue,2908.82
3588,100195,186,2025-10-19,2,Wrong Item,965.47
3589,100212,185,2026-07-14,1,Defective,7068.25
3590,100254,36,2023-11-08,2,Damaged,2646.61
3591,100290,118,2024-01-01,2,Damaged,6244.72
3592,100383,463,2026-08-03,2,Damaged,11373.79
3593,100388,66,2025-05-07,1,Late Delivery,1615.45
3594,100416,429,2024-09-18,2,Late Delivery,3324.87
3595,100491,349,2023-08-14,1,Damaged,5536.7
3596,100521,205,2024-06-10,1,Defective,949.12
3597,100554,19,2025-09-25,1,Damaged,10156.63
3598,100564,86,2025-05-11,1,Wrong Item,4544.32
3599,100567,250,2026-04-26,1,Late Delivery,8073.21
3600,100589,235,2026-07-15,1,Late Delivery,10017.31
3601,100613,370,2025-11-05,1,Late Delivery,10691.19
3602,100662,207,2023-11-04,2,Defective,4159.76
3603,100717,475,2026-08-09,2,Wrong Item,3510.51
3604,100727,25,2024-11-22,2,Customer Changed Mind,9023.47
3605,100731,436,2026-06-09,2,Customer Changed Mind,10712.45
3606,100778,467,2026-01-19,1,Wrong Item,11061.62
3607,100800,304,2025-03-18,2,Damaged,7279.39
3608,100802,394,2024-06-30,2,Late Delivery,10216.99
3609,100826,385,2023-12-23,1,Defective,2987.95
3610,100848,474,2024-11-22,1,Late Delivery,1695.68
3611,100890,417,2023-02-11,2,Wrong Item,5880.74
3612,100904,499,2023-03-11,2,Late Delivery,6380.67
3613,100931,194,2023-11-21,1,Damaged,3809.77
3614,100938,483,2024-10-03,1,Damaged,9396.4
3615,100951,260,2024-04-24,1,Customer Changed Mind,8248.68
3616,100958,413,2024-04-05,2,Defective,5485.3
3617,100980,487,2023-01-31,2,Size Issue,10538.73
3618,101058,340,2025-02-08,1,Damaged,4986.25
3619,101108,57,2024-06-30,2,Customer Changed Mind,2152.05
3620,101110,414,2025-04-06,2,Defective,7538.49
3621,101119,483,2026-07-23,2,Wrong Item,6127.19
3622,101124,113,2026-02-13,1,Size Issue,7941.53
3623,101135,402,2024-04-23,2,Customer Changed Mind,1025.64
3624,101136,139,2024-02-03,2,Damaged,8826.13
3625,101142,349,2026-02-27,1,Damaged,2151.22
3626,101157,174,2023-02-28,1,Late Delivery,568.02
3627,101181,274,2026-05-13,2,Damaged,5476.42
3628,101190,378,2023-11-06,2,Wrong Item,11527.2
3629,101192,412,2023-12-04,1,Customer Changed Mind,10659.53
3630,101204,351,2026-08-05,2,Late Delivery,7168.24
3631,101214,176,2023-03-30,2,Damaged,4775.41
3632,101227,276,2025-09-02,1,Customer Changed Mind,3784.56
3633,101235,321,2023-05-24,2,Late Delivery,3426.92
3634,101249,479,2024-06-10,2,Customer Changed Mind,4109.61
3635,101367,150,2025-06-28,2,Wrong Item,1227.37
3636,101384,475,2025-09-07,2,Size Issue,6088.83
3637,101386,492,2026-05-18,1,Late Delivery,4829.86
3638,101473,115,2024-12-23,1,Customer Changed Mind,2411.36
3639,101542,94,2026-04-05,2,Defective,7677.99
3640,101554,412,2024-10-23,2,Size Issue,4884.58
3641,101574,308,2025-09-12,2,Damaged,7293.2
3642,101594,195,2024-10-03,1,Size Issue,9846.48
3643,101647,104,2025-11-17,2,Late Delivery,11117.62
3644,101658,204,2024-11-27,2,Wrong Item,9373.75
3645,101685,20,2025-09-04,1,Wrong Item,9862.37
3646,101843,134,2026-04-13,1,Wrong Item,9093.98
3647,101851,296,2023-09-10,1,Damaged,3701.88
3648,101859,212,2025-07-13,1,Defective,7617.96
3649,101863,308,2023-12-04,2,Size Issue,5652.08
3650,101892,211,2025-01-28,2,Defective,11558.92
3651,101938,246,2026-02-09,2,Damaged,2600.84
3652,101963,13,2023-12-08,1,Late Delivery,6275.92
3653,101965,427,2023-03-16,1,Wrong Item,1957.09
3654,102048,387,2026-06-07,2,Late Delivery,1308.35
3655,102155,23,2024-05-05,2,Damaged,4935.6
3656,102173,386,2026-04-05,2,Damaged,10760.3
3657,102242,79,2025-05-02,2,Damaged,8873.1
3658,102249,55,2026-08-11,1,Customer Changed Mind,9731.64
3659,102403,219,2025-01-12,2,Damaged,8953.51
3660,102423,107,2024-01-05,2,Customer Changed Mind,1624.35
3661,102429,355,2025-10-08,2,Damaged,2257.58
3662,102433,258,2024-01-08,1,Wrong Item,4653.31
3663,102444,333,2024-12-06,1,Defective,7388.45
3664,102448,84,2025-05-28,1,Defective,5160.17
3665,102467,336,2025-04-02,2,Damaged,935.01
3666,102478,247,2024-12-11,2,Customer Changed Mind,5714.38
3667,102515,247,2026-05-16,2,Size Issue,11846.26
3668,102536,327,2026-06-15,2,Late Delivery,2074.68
3669,102547,258,2024-05-15,2,Size Issue,3434.42
3670,102552,359,2023-03-10,1,Wrong Item,10426.7
3671,102640,474,2025-11-19,2,Wrong Item,8047.94
3672,102716,217,2023-05-06,1,Defective,5107.6
3673,102741,54,2024-02-26,2,Late Delivery,5266.39
3674,102743,210,2025-03-05,1,Size Issue,6307.49
3675,102756,431,2026-05-23,1,Late Delivery,7685.14
3676,102794,216,2025-07-05,2,Defective,2586.11
3677,102817,179,2025-02-26,2,Late Delivery,5038.02
3678,102853,63,2025-05-12,2,Wrong Item,1386.98
3679,102867,409,2023-02-14,2,Defective,2022.27
3680,102879,137,2024-07-02,1,Size Issue,5062.43
3681,102905,159,2024-01-12,2,Defective,10454.05
3682,102919,210,2023-03-22,2,Wrong Item,5570.06
3683,102921,308,2025-08-20,1,Defective,8166.46
3684,102936,438,2024-03-16,1,Damaged,8434.92
3685,102943,426,2025-11-04,2,Size Issue,6334.77
3686,102981,216,2023-02-14,2,Late Delivery,5516.12
3687,103029,47,2025-11-14,1,Defective,8506.86
3688,103037,141,2025-05-17,2,Late Delivery,8909.37
3689,103040,400,2023-03-27,2,Wrong Item,629.12
3690,103049,47,2023-09-16,1,Size Issue,1967.0
3691,103127,359,2023-07-01,1,Size Issue,7527.86
3692,103148,223,2024-02-07,1,Customer Changed Mind,11049.07
3693,103176,193,2023-03-10,2,Defective,10692.94
3694,103181,230,2026-02-16,2,Late Delivery,6896.28
3695,103195,317,2024-10-20,2,Size Issue,6804.47
3696,103227,260,2026-02-07,1,Defective,8867.72
3697,103232,225,2024-09-04,1,Customer Changed Mind,7224.75
3698,103265,76,2023-04-01,1,Size Issue,534.56
3699,103304,45,2024-05-23,1,Customer Changed Mind,3274.9
3700,103311,346,2024-09-11,1,Late Delivery,3626.98
3701,103417,322,2024-07-08,1,Size Issue,11209.28
3702,103425,459,2026-05-11,2,Size Issue,8611.49
3703,103466,205,2024-06-04,2,Late Delivery,4919.97
3704,103495,233,2024-03-04,2,Wrong Item,6892.28
3705,103515,294,2025-01-05,1,Late Delivery,4829.33
3706,103567,126,2023-08-18,2,Damaged,7890.11
3707,103633,212,2024-12-03,1,Late Delivery,4440.09
3708,103635,270,2026-05-12,1,Wrong Item,6717.01
3709,103650,239,2025-08-25,1,Customer Changed Mind,6585.29
3710,103657,34,2025-09-22,2,Defective,795.16
3711,103658,198,2023-11-01,2,Late Delivery,3037.15
3712,103718,73,2023-03-10,2,Defective,8020.88
3713,103827,437,2025-11-23,2,Customer Changed Mind,11099.58
3714,103831,417,2023-06-14,2,Customer Changed Mind,3334.29
3715,103850,3,2025-02-18,1,Size Issue,3631.92
3716,103860,239,2026-04-20,2,Customer Changed Mind,4686.41
3717,103896,85,2024-02-19,1,Damaged,1128.82
3718,103926,198,2024-05-16,1,Defective,738.67
3719,103969,416,2024-05-12,2,Damaged,7590.22
3720,103977,467,2023-03-19,1,Late Delivery,6377.39
3721,104036,321,2026-03-22,1,Wrong Item,11863.18
3722,104114,452,2024-10-15,1,Defective,4363.76
3723,104126,4,2025-08-12,1,Customer Changed Mind,2978.61
3724,104167,236,2026-03-26,2,Late Delivery,476.23
3725,104174,7,2024-12-20,1,Defective,4662.05
3726,104180,148,2024-09-22,2,Wrong Item,2845.51
3727,104216,251,2023-02-25,2,Wrong Item,11853.19
3728,104264,374,2024-04-28,2,Wrong Item,378.37
3729,104274,266,2025-07-31,2,Customer Changed Mind,5500.4
3730,104279,413,2024-12-24,2,Customer Changed Mind,7688.32
3731,104322,451,2025-01-04,1,Defective,2283.04
3732,104358,482,2024-03-03,1,Damaged,9017.8
3733,104381,86,2023-10-01,2,Late Delivery,2976.83
3734,104425,200,2025-04-30,2,Late Delivery,1038.31
3735,104442,65,2026-07-14,1,Defective,10980.61
3736,104466,221,2024-06-12,1,Defective,10564.47
3737,104500,19,2026-04-27,2,Size Issue,4493.44
3738,104520,310,2025-02-21,2,Defective,771.43
3739,104561,27,2024-04-13,1,Damaged,4242.06
3740,104571,353,2025-11-14,2,Defective,11660.96
3741,104600,102,2024-03-12,1,Size Issue,8295.7
3742,104633,329,2025-08-15,2,Late Delivery,1232.02
3743,104685,265,2024-05-06,1,Defective,11794.88
3744,104694,299,2024-12-27,2,Damaged,9829.96
3745,104784,36,2023-02-08,2,Size Issue,8045.65
3746,104831,416,2026-08-22,1,Size Issue,1524.2
3747,104847,116,2025-01-15,1,Customer Changed Mind,10754.01
3748,104873,83,2024-11-24,2,Damaged,10727.72
3749,104886,399,2023-10-23,2,Wrong Item,3643.4
3750,104908,267,2023-12-13,2,Defective,11052.78
3751,104933,435,2023-07-17,1,Size Issue,7632.95
3752,104944,144,2024-08-31,1,Size Issue,10940.27
3753,104955,335,2025-11-23,2,Size Issue,4699.93
3754,104972,158,2025-06-14,1,Damaged,4309.4
3755,105101,48,2025-05-23,1,Wrong Item,2777.4
3756,105168,335,2024-10-09,2,Damaged,2272.82
3757,105194,216,2025-11-04,2,Defective,11346.15
3758,105224,127,2023-05-30,2,Damaged,8043.33
3759,105231,496,2025-04-24,1,Damaged,6643.04
3760,105265,52,2024-02-11,1,Defective,10294.45
3761,105308,396,2024-08-04,1,Wrong Item,9199.45
3762,105312,424,2023-10-21,2,Size Issue,7345.77
3763,105335,222,2025-11-28,1,Defective,866.15
3764,105372,362,2026-07-01,1,Defective,4192.98
3765,105414,369,2025-02-18,1,Customer Changed Mind,3823.69
3766,105416,481,2024-06-18,1,Damaged,11903.51
3767,105428,236,2025-06-25,2,Defective,11590.12
3768,105437,26,2025-05-14,1,Damaged,429.95
3769,105462,208,2025-05-07,2,Size Issue,10969.2
3770,105516,275,2024-08-27,2,Defective,9639.42
3771,105537,441,2024-03-18,2,Wrong Item,4828.09
3772,105552,481,2023-03-04,2,Late Delivery,4010.05
3773,105599,431,2026-02-12,1,Late Delivery,2409.13
3774,105602,238,2023-03-11,1,Size Issue,6236.65
3775,105619,248,2025-12-18,1,Defective,6716.66
3776,105651,91,2026-04-10,1,Wrong Item,10781.31
3777,105679,436,2023-11-19,2,Damaged,3346.97
3778,105699,69,2024-07-26,1,Size Issue,9382.99
3779,105726,71,2023-02-20,2,Damaged,494.69
3780,105781,59,2026-05-19,1,Defective,2180.72
3781,105791,12,2023-06-20,2,Wrong Item,3245.79
3782,105816,241,2025-10-19,1,Wrong Item,2805.75
3783,105824,281,2026-08-03,2,Wrong Item,10915.46
3784,105853,37,2023-04-11,2,Damaged,1940.81
3785,105909,104,2025-10-04,2,Defective,10827.64
3786,105987,300,2025-02-04,1,Wrong Item,2998.85
3787,105998,127,2025-09-29,1,Customer Changed Mind,11912.72
3788,106019,218,2023-07-09,1,Defective,10005.0
3789,106039,446,2023-07-04,2,Wrong Item,6272.89
3790,106040,245,2023-09-05,1,Damaged,10349.91
3791,106074,252,2025-12-25,2,Customer Changed Mind,10599.59
3792,106097,216,2023-07-21,1,Customer Changed Mind,11810.84
3793,106174,189,2024-09-22,1,Size Issue,1817.14
3794,106185,183,2024-06-29,2,Defective,8295.33
3795,106211,87,2026-04-18,1,Late Delivery,1468.48
3796,106270,425,2024-05-13,2,Defective,11051.61
3797,106293,404,2024-04-19,2,Wrong Item,2772.81
3798,106345,277,2023-12-02,1,Size Issue,2871.68
3799,106355,109,2024-04-22,2,Late Delivery,2015.41
3800,106434,289,2023-10-27,1,Wrong Item,5397.59
3801,106460,377,2023-11-21,2,Wrong Item,8788.36
3802,106463,324,2024-01-30,1,Late Delivery,3418.93
3803,106478,208,2025-04-14,1,Size Issue,8132.58
3804,106519,289,2024-01-26,1,Defective,6951.27
3805,106537,412,2025-09-20,1,Customer Changed Mind,6795.65
3806,106555,149,2025-03-08,2,Late Delivery,2450.8
3807,106563,313,2026-06-11,2,Customer Changed Mind,5829.19
3808,106634,319,2023-02-02,1,Wrong Item,7734.75
3809,106697,276,2025-07-19,2,Size Issue,8795.51
3810,106716,266,2025-03-29,2,Defective,7192.85
3811,106742,219,2025-08-09,2,Defective,3418.35
3812,106797,439,2025-08-08,2,Defective,6065.39
3813,106834,152,2026-09-10,2,Damaged,11249.3
3814,106847,107,2023-08-23,1,Damaged,8596.9
3815,106926,444,2023-10-21,2,Late Delivery,9930.32
3816,106949,273,2024-01-20,2,Damaged,4224.19
3817,106981,369,2023-10-03,1,Late Delivery,1005.12
3818,106987,479,2026-06-06,1,Late Delivery,7789.28
3819,106995,336,2024-08-20,1,Customer Changed Mind,2240.71
3820,107046,10,2024-12-29,2,Defective,7629.08
3821,107090,73,2024-11-05,1,Size Issue,2289.8
3822,107112,256,2024-10-16,1,Defective,7829.55
3823,107141,475,2024-04-23,2,Wrong Item,3820.33
3824,107152,207,2023-04-03,2,Customer Changed Mind,5508.07
